stock_code,stock_name,industry,source,review_priority,review_industry,review_note
688300,联瑞新材,电子,strategy,0,电子,
688301,奕瑞科技,电子,strategy,0,电子,
688305,科德数控,电子,strategy,0,电子,
688308,欧科亿,电子,strategy,0,电子,
688313,仕佳光子,电子,strategy,0,电子,
688318,财富趋势,电子,strategy,0,电子,
688322,奥比中光,电子,strategy,0,电子,
688326,经纬恒润,电子,strategy,0,电子,
688327,云从科技,电子,strategy,0,电子,
688330,宏力达,电子,strategy,0,电子,
688332,中科蓝讯,电子,strategy,0,电子,
688333,铂力特,电子,strategy,0,电子,
688336,三生国健,电子,strategy,0,电子,
688345,博力威,电子,strategy,0,电子,
688347,华虹公司,电子,strategy,0,电子,
688348,昱能科技,电子,strategy,0,电子,
688352,颀中科技,电子,strategy,0,电子,
688356,键凯科技,电子,strategy,0,电子,
688357,建龙微纳,电子,strategy,0,电子,
688361,中科飞测,电子,strategy,0,电子,
688366,昊海生科,电子,strategy,0,电子,
688368,晶丰明源,电子,strategy,0,电子,
688369,致远互联,电子,strategy,0,电子,
688372,伟测科技,电子,strategy,0,电子,
688377,迪威尔,电子,strategy,0,电子,
688380,中微半导,电子,strategy,0,电子,
688383,新益昌,电子,strategy,0,电子,
688385,复旦微电,电子,strategy,0,电子,
688386,泛亚微透,电子,strategy,0,电子,
688387,信科移动,电子,strategy,0,电子,
688388,嘉元科技,电子,strategy,0,电子,
688390,固德威,电子,strategy,0,电子,
688400,凌云光,电子,strategy,0,电子,
688403,汇成股份,电子,strategy,0,电子,
688408,中信博,电子,strategy,0,电子,
688409,富创精密,电子,strategy,0,电子,
688428,诺诚健华,电子,strategy,0,电子,
688433,华曙高科,电子,strategy,0,电子,
688496,*ST清越,电子,strategy,0,电子,
688498,源杰科技,电子,strategy,0,电子,
688499,利元亨,电子,strategy,0,电子,
688503,聚和材料,电子,strategy,0,电子,
688505,复旦张江,电子,strategy,0,电子,
688508,芯朋微,电子,strategy,0,电子,
688510,航亚科技,电子,strategy,0,电子,
688515,裕太微,电子,strategy,0,电子,
688516,奥特维,电子,strategy,0,电子,
688519,南亚新材,电子,strategy,0,电子,
688536,思瑞浦,电子,strategy,0,电子,
688549,中巨芯,电子,strategy,0,电子,
688550,瑞联新材,电子,strategy,0,电子,
688551,科威尔,电子,strategy,0,电子,
688556,高测股份,电子,strategy,0,电子,
688558,国盛智科,电子,strategy,0,电子,
688559,海目星,电子,strategy,0,电子,
688560,明冠新材,电子,strategy,0,电子,
688567,孚能科技,电子,strategy,0,电子,
688568,中科星图,电子,strategy,0,电子,
688569,铁科轨道,电子,strategy,0,电子,
688575,亚辉龙,电子,strategy,0,电子,
688578,艾力斯,电子,strategy,0,电子,
688582,芯动联科,电子,strategy,0,电子,
688584,上海合晶,电子,strategy,0,电子,
688585,上纬新材,电子,strategy,0,电子,
688589,力合微,电子,strategy,0,电子,
688591,泰凌微,电子,strategy,0,电子,
688595,芯海科技,电子,strategy,0,电子,
688596,正帆科技,电子,strategy,0,电子,
688598,金博股份,电子,strategy,0,电子,
688601,力芯微,电子,strategy,0,电子,
688608,恒玄科技,电子,strategy,0,电子,
688609,九联科技,电子,strategy,0,电子,
688621,阳光诺和,电子,strategy,0,电子,
688628,优利德,电子,strategy,0,电子,
688629,华丰科技,电子,strategy,0,电子,
688630,芯碁微装,电子,strategy,0,电子,
688631,莱斯信息,电子,strategy,0,电子,
688636,智明达,电子,strategy,0,电子,
688661,和林微纳,电子,strategy,0,电子,
688663,新风光,电子,strategy,0,电子,
688667,菱电电控,电子,strategy,0,电子,
688668,鼎通科技,电子,strategy,0,电子,
688676,金盘科技,电子,strategy,0,电子,
688677,海泰新光,电子,strategy,0,电子,
688680,海优新材,电子,strategy,0,电子,
688686,奥普特,电子,strategy,0,电子,
688691,灿芯股份,电子,strategy,0,电子,
688696,极米科技,电子,strategy,0,电子,
688697,纽威数控,电子,strategy,0,电子,
688700,东威科技,电子,strategy,0,电子,
688709,成都华微,电子,strategy,0,电子,
688717,艾罗能源,电子,strategy,0,电子,
688766,普冉股份,电子,strategy,0,电子,
688772,珠海冠宇,电子,strategy,0,电子,
688777,中控技术,电子,strategy,0,电子,
688778,厦钨新能,电子,strategy,0,电子,
688787,海天瑞声,电子,strategy,0,电子,
688788,科思科技,电子,strategy,0,电子,
688789,宏华数科,电子,strategy,0,电子,
688800,瑞可达,电子,strategy,0,电子,
688819,天能股份,电子,strategy,0,电子,
000558,天府文旅,社会服务,strategy,0,社会服务,
000610,*ST西旅,社会服务,strategy,0,社会服务,
000721,西安饮食,社会服务,strategy,0,社会服务,
000888,峨眉山Ａ,社会服务,strategy,0,社会服务,
002159,三特索道,社会服务,strategy,0,社会服务,
300144,宋城演艺,社会服务,strategy,0,社会服务,
601007,金陵饭店,社会服务,strategy,0,社会服务,
601888,中国中免,社会服务,strategy,0,社会服务,
603099,长白山,社会服务,strategy,0,社会服务,
603199,XD九华旅,社会服务,strategy,0,社会服务,
605108,同庆楼,社会服务,strategy,0,社会服务,
000997,新 大 陆,计算机,strategy,0,计算机,
002402,和而泰,计算机,strategy,0,计算机,
002405,四维图新,计算机,strategy,0,计算机,
002410,广联达,计算机,strategy,0,计算机,
002439,启明星辰,计算机,strategy,0,计算机,
300253,卫宁健康,计算机,strategy,0,计算机,
600131,国网信通,计算机,strategy,0,计算机,
600602,云赛智联,计算机,strategy,0,计算机,
603613,国联股份,计算机,strategy,0,计算机,
603881,数据港,计算机,strategy,0,计算机,
688088,虹软科技,计算机,strategy,0,计算机,
688343,云天励飞,计算机,strategy,0,计算机,
688475,萤石网络,计算机,strategy,0,计算机,
688561,奇安信,计算机,strategy,0,计算机,
688615,合合信息,计算机,strategy,0,计算机,
000063,中兴通讯,通信,strategy,0,通信,
300098,高新兴,通信,strategy,0,通信,
300134,大富科技,通信,strategy,0,通信,
000568,泸州老窖,食品饮料,strategy,0,食品饮料,
000596,古井贡酒,食品饮料,strategy,0,食品饮料,
000799,酒鬼酒,食品饮料,strategy,0,食品饮料,
000848,承德露露,食品饮料,strategy,0,食品饮料,
000858,五 粮 液,食品饮料,strategy,0,食品饮料,
000995,皇台酒业,食品饮料,strategy,0,食品饮料,
001338,永顺泰,食品饮料,strategy,0,食品饮料,
002304,洋河股份,食品饮料,strategy,0,食品饮料,
002507,涪陵榨菜,食品饮料,strategy,0,食品饮料,
002568,百润股份,食品饮料,strategy,0,食品饮料,
600559,老白干酒,食品饮料,strategy,0,食品饮料,
600702,舍得酒业,食品饮料,strategy,0,食品饮料,
600809,山西汾酒,食品饮料,strategy,0,食品饮料,
603198,迎驾贡酒,食品饮料,strategy,0,食品饮料,
603369,今世缘,食品饮料,strategy,0,食品饮料,
603919,金徽酒,食品饮料,strategy,0,食品饮料,
